episode,reward,moving_avg_reward,epsilon,loss,deliveries,steps
1066,3.4600,3.6075,0.0500,0.000017,0,150
1067,3.3933,3.6063,0.0500,0.000048,0,150
1068,3.4467,3.6081,0.0500,0.000098,0,150
1069,3.3667,3.6495,0.0500,0.000034,0,150
1070,3.3933,3.6521,0.0500,0.000012,0,150
1071,5.4333,3.6559,0.0500,0.000019,0,150
1072,3.4333,3.6816,0.0500,0.000042,0,150
1073,3.3267,3.7071,0.0500,0.000059,0,150
1074,3.3933,3.7305,0.0500,0.000021,0,150
1075,3.4333,3.7539,0.0500,0.000018,0,150
1076,3.3400,3.7395,0.0500,0.000050,0,150
1077,3.4200,3.7219,0.0500,0.000023,0,150
1078,3.2867,3.7029,0.0500,0.000011,0,150
1079,3.4733,3.6823,0.0500,0.000012,0,150
1080,5.4200,3.6819,0.0500,0.000014,0,150
1081,3.4467,3.7015,0.0500,0.000014,0,150
1082,3.3800,3.6801,0.0500,0.000036,0,150
1083,3.4467,3.6576,0.0500,0.000034,0,150
1084,3.3800,3.6375,0.0500,0.000037,0,150
1085,3.3933,3.6171,0.0500,0.000023,0,150
1086,3.3933,3.6161,0.0500,0.000022,0,150
1087,5.4067,3.6169,0.0500,0.000037,0,150
1088,3.3400,3.6373,0.0500,0.000013,0,150
1089,3.3133,3.6599,0.0500,0.000021,0,150
1090,3.3933,3.6797,0.0500,0.000035,0,150
1091,3.3400,3.6591,0.0500,0.000011,0,150
1092,3.3400,3.6572,0.0500,0.000024,0,150
1093,4.9800,3.6555,0.0500,0.000035,0,150
1094,3.3933,3.6679,0.0500,0.000031,0,150
1095,3.0467,3.6805,0.0500,0.000020,0,150
1096,3.3267,3.6901,0.0500,0.000019,0,150
1097,3.3133,3.6985,0.0500,0.000030,0,150
1098,3.3667,3.6661,0.0500,0.000017,0,150
1099,3.2867,3.6335,0.0500,0.000023,0,150
1100,3.1667,3.6021,0.0500,0.000022,0,150
1101,3.3267,3.5888,0.0500,0.000020,0,150
1102,3.3400,3.5764,0.0500,0.000022,0,150
1103,3.3133,3.5644,0.0500,0.000038,0,150
1104,3.3533,3.5204,0.0500,0.000010,0,150
1105,3.3267,3.4759,0.0500,0.000019,0,150
1106,3.4733,3.4376,0.0500,0.000017,0,150
1107,3.4333,3.4015,0.0500,0.000053,0,150
1108,3.4467,3.3875,0.0500,0.000019,0,150
1109,3.3000,3.3740,0.0500,0.000016,0,150
1110,7.4067,3.3609,0.0500,0.000039,0,150
1111,3.2467,3.3925,0.0500,0.000023,0,150
1112,4.6467,3.4235,0.0500,0.000053,0,150
1113,3.2200,3.4675,0.0500,0.000011,0,150
1114,3.4733,3.5272,0.0500,0.000012,0,150
1115,3.4833,3.5885,0.0500,0.000019,0,150
1116,3.2733,3.6486,0.0500,0.000013,0,150
1117,3.3267,3.7053,0.0500,0.000010,0,150
1118,3.3533,3.7596,0.0500,0.000028,0,150
1119,3.4200,3.8123,0.0500,0.000043,0,150
1120,5.4067,3.8660,0.0500,0.000019,0,150
1121,5.2600,3.8573,0.0500,0.000033,0,150
1122,3.3400,3.8695,0.0500,0.000006,0,150
1123,5.2867,3.8556,0.0500,0.000043,0,150
1124,3.4333,3.8633,0.0500,0.000012,0,150
1125,3.3933,3.8694,0.0500,0.000025,0,150
1126,3.3267,3.8730,0.0500,0.000014,0,150
1127,5.4067,3.8792,0.0500,0.000011,0,150
1128,3.3933,3.9072,0.0500,0.000008,0,150
1129,3.3933,3.9366,0.0500,0.000026,0,150
1130,3.4333,3.9645,0.0500,0.000026,0,150
1131,3.4467,3.9927,0.0500,0.000020,0,150
1132,3.3800,3.9826,0.0500,0.000012,0,150
1133,3.3533,3.9859,0.0500,0.000012,0,150
1134,3.4067,3.9493,0.0500,0.000039,0,150
1135,3.3533,3.9128,0.0500,0.000017,0,150
1136,5.4733,3.8768,0.0500,0.000013,0,150
1137,5.2467,3.8617,0.0500,0.000016,0,150
1138,3.4333,3.8243,0.0500,0.000005,0,150
1139,3.3667,3.7868,0.0500,0.000016,0,150
1140,5.2867,3.7493,0.0500,0.000060,0,150
1141,3.3667,3.7501,0.0500,0.000006,0,150
1142,3.4200,3.7683,0.0500,0.000011,0,150
1143,3.4067,3.7864,0.0500,0.000012,0,150
1144,5.3400,3.8244,0.0500,0.000019,0,150
1145,3.3933,3.8820,0.0500,0.000008,0,150
1146,5.4067,3.9404,0.0500,0.000014,0,150
1147,3.3000,3.9767,0.0500,0.000006,0,150
1148,3.2333,3.9951,0.0500,0.000016,0,150
1149,3.2200,4.0111,0.0500,0.000020,0,150
1150,3.3267,4.0259,0.0500,0.000015,0,150
1151,3.4300,4.0025,0.0500,0.000015,0,150
1152,3.4867,3.9806,0.0500,0.000014,0,150
1153,5.3533,3.9590,0.0500,0.000022,0,150
1154,5.3000,3.9563,0.0500,0.000008,0,150
1155,3.1933,3.9339,0.0500,0.000017,0,150
1156,3.3000,3.9090,0.0500,0.000063,0,150
1157,3.2600,3.8638,0.0500,0.000007,0,150
1158,5.4333,3.8376,0.0500,0.000010,0,150
1159,3.3933,3.8355,0.0500,0.000016,0,150
1160,3.3667,3.8365,0.0500,0.000008,0,150
1161,3.2600,3.8575,0.0500,0.000027,0,150
1162,5.4200,3.8762,0.0500,0.000012,0,150
1163,3.4733,3.9136,0.0500,0.000017,0,150
1164,3.3133,3.9127,0.0500,0.000038,0,150
1165,3.4333,3.8923,0.0500,0.000017,0,150
1166,3.3000,3.8764,0.0500,0.000024,0,150
1167,3.3800,3.8815,0.0500,0.000035,0,150
1168,3.4067,3.8882,0.0500,0.000012,0,150
1169,3.3400,3.8526,0.0500,0.000043,0,150
1170,3.4200,3.8148,0.0500,0.000035,0,150
1171,3.4067,3.7771,0.0500,0.000026,0,150
1172,3.2333,3.7425,0.0500,0.000013,0,150
1173,3.3133,3.6668,0.0500,0.000011,0,150
1174,3.3000,3.6083,0.0500,0.000008,0,150
1175,7.3933,3.5695,0.0500,0.000011,0,150
1176,3.3667,3.5679,0.0500,0.000040,0,150
1177,5.4067,3.5669,0.0500,0.000016,0,150
1178,3.4067,3.5851,0.0500,0.000031,0,150
1179,3.3133,3.6235,0.0500,0.000014,0,150
1180,5.2733,3.6621,0.0500,0.000021,0,150
1181,3.4467,3.7188,0.0500,0.000010,0,150
1182,3.3400,3.7744,0.0500,0.000016,0,150
1183,5.2467,3.8529,0.0500,0.000015,0,150
1184,3.3933,3.9524,0.0500,0.000013,0,150
1185,3.3533,4.0529,0.0500,0.000008,0,150
1186,5.3933,4.0735,0.0500,0.000011,0,150
1187,3.3667,4.1136,0.0500,0.000020,0,150
1188,3.3000,4.1131,0.0500,0.000013,0,150
1189,5.3667,4.1115,0.0500,0.000022,0,150
1190,3.4467,4.1307,0.0500,0.000009,0,150
1191,3.4600,4.1131,0.0500,0.000040,0,150
1192,3.4067,4.0952,0.0500,0.000019,0,150
1193,3.3800,4.0769,0.0500,0.000010,0,150
1194,3.4733,4.0207,0.0500,0.000011,0,150
1195,5.3800,3.9643,0.0500,0.000014,0,150
1196,4.6733,3.9685,0.0500,0.000014,0,150
1197,3.4600,3.9453,0.0500,0.000043,0,150
1198,3.4467,3.9435,0.0500,0.000013,0,150
1199,3.4333,3.9441,0.0500,0.000036,0,150
1200,3.4200,3.9049,0.0500,0.000010,0,150
1201,3.2333,3.8837,0.0500,0.000019,0,150
1202,3.2867,3.8601,0.0500,0.000030,0,150
1203,3.4200,3.8347,0.0500,0.000023,0,150
1204,3.3533,3.8283,0.0500,0.000013,0,150
1205,3.4700,3.8199,0.0500,0.000019,0,150
1206,5.4200,3.7721,0.0500,0.000034,0,150
1207,3.4200,3.7390,0.0500,0.000008,0,150
1208,3.3800,3.7046,0.0500,0.000012,0,150
1209,3.4067,3.6680,0.0500,0.000015,0,150
1210,3.4733,3.6505,0.0500,0.000010,0,150
1211,5.3800,3.6338,0.0500,0.000015,0,150
1212,5.1800,3.6408,0.0500,0.000016,0,150
1213,3.1667,3.6680,0.0500,0.000013,0,150
1214,5.4200,3.6922,0.0500,0.000019,0,150
1215,3.3400,3.7383,0.0500,0.000008,0,150
1216,3.3533,3.8022,0.0500,0.000022,0,150
1217,3.4333,3.8380,0.0500,0.000039,0,150
1218,3.3533,3.8743,0.0500,0.000016,0,150
1219,3.3800,3.9110,0.0500,0.000012,0,150
1220,3.2733,3.9477,0.0500,0.000012,0,150
1221,3.3400,3.9819,0.0500,0.000016,0,150
1222,3.3133,3.9742,0.0500,0.000008,0,150
1223,3.3800,3.9289,0.0500,0.000012,0,150
1224,3.2067,3.8882,0.0500,0.000047,0,150
1225,3.4067,3.8048,0.0500,0.000047,0,150
1226,3.4067,3.7233,0.0500,0.000036,0,150
1227,3.3533,3.6631,0.0500,0.000007,0,150
1228,5.4200,3.6019,0.0500,0.000013,0,150
1229,5.2333,3.5616,0.0500,0.000046,0,150
1230,3.4333,3.5401,0.0500,0.000028,0,150
1231,5.4600,3.5223,0.0500,0.000017,0,150
1232,3.3267,3.5460,0.0500,0.000028,0,150
1233,5.2867,3.5885,0.0500,0.000012,0,150
1234,3.2067,3.6480,0.0500,0.000027,0,150
1235,3.3933,3.7296,0.0500,0.000009,0,150
1236,3.4200,3.8104,0.0500,0.000028,0,150
1237,3.3400,3.8908,0.0500,0.000045,0,150
1238,5.4333,3.9719,0.0500,0.000047,0,150
1239,3.3933,4.0324,0.0500,0.000015,0,150
1240,3.3000,4.0560,0.0500,0.000014,0,150
1241,3.2833,4.0767,0.0500,0.000025,0,150
1242,3.3267,4.0544,0.0500,0.000017,0,150
1243,3.3800,4.0319,0.0500,0.000014,0,150
1244,5.4733,3.9714,0.0500,0.000015,0,150
1245,5.5367,3.9335,0.0500,0.000011,0,150
1246,3.4333,3.9171,0.0500,0.000024,0,150
1247,3.4067,3.9008,0.0500,0.000028,0,150
1248,3.3800,3.8853,0.0500,0.000010,0,150
1249,3.3800,3.8491,0.0500,0.000023,0,150
1250,5.3667,3.8311,0.0500,0.000019,0,150
1251,3.3800,3.8352,0.0500,0.000010,0,150
1252,3.3933,3.8620,0.0500,0.000028,0,150
1253,3.3267,3.8895,0.0500,0.000020,0,150
1254,3.4200,3.9355,0.0500,0.000010,0,150
1255,3.4067,3.9383,0.0500,0.000011,0,150
1256,3.3933,3.8983,0.0500,0.000023,0,150
1257,3.3633,3.8579,0.0500,0.000018,0,150
1258,3.4200,3.8163,0.0500,0.000008,0,150
1259,3.3933,3.7957,0.0500,0.000028,0,150
1260,3.0733,3.7753,0.0500,0.000016,0,150
1261,3.3933,3.7113,0.0500,0.000010,0,150
1262,3.2600,3.6465,0.0500,0.000038,0,150
1263,3.4600,3.5797,0.0500,0.000030,0,150
1264,3.3800,3.5148,0.0500,0.000015,0,150
1265,3.4600,3.4700,0.0500,0.000020,0,150
1266,3.3400,3.4470,0.0500,0.000010,0,150
1267,3.3667,3.4239,0.0500,0.000029,0,150
1268,3.4467,3.4013,0.0500,0.000029,0,150
1269,3.3400,3.3785,0.0500,0.000026,0,150
1270,3.2967,3.3551,0.0500,0.000017,0,150
1271,3.4467,3.3568,0.0500,0.000045,0,150
1272,3.2433,3.3590,0.0500,0.000044,0,150
1273,3.4733,3.3623,0.0500,0.000048,0,150
1274,3.4467,3.3644,0.0500,0.000017,0,150
1275,3.3900,3.3675,0.0500,0.000016,0,150
1276,3.3800,3.3695,0.0500,0.000019,0,150
1277,3.3400,3.3723,0.0500,0.000029,0,150
1278,3.4200,3.3749,0.0500,0.000026,0,150
1279,3.3800,3.3769,0.0500,0.000066,0,150
1280,3.3133,3.3799,0.0500,0.000016,0,150
1281,3.1800,3.3808,0.0500,0.000029,0,150
1282,3.4467,3.3785,0.0500,0.000038,0,150
1283,3.3500,3.3784,0.0500,0.000035,0,150
1284,3.4333,3.3769,0.0500,0.000009,0,150
1285,3.1667,3.3747,0.0500,0.000022,0,150
1286,3.3533,3.3709,0.0500,0.000022,0,150
1287,3.4200,3.3664,0.0500,0.000037,0,150
1288,3.4333,3.3630,0.0500,0.000034,0,150
1289,3.3933,3.3600,0.0500,0.000018,0,150
1290,3.3933,3.3567,0.0500,0.000029,0,150
1291,3.3533,3.3541,0.0500,0.000017,0,150
1292,3.3933,3.3559,0.0500,0.000028,0,150
1293,3.3133,3.3551,0.0500,0.000048,0,150
1294,3.6733,3.3551,0.0500,0.000022,1,150
1295,3.3933,3.3577,0.0500,0.000032,0,150
1296,3.1933,3.3648,0.0500,0.000029,0,150
1297,3.4600,3.3706,0.0500,0.000024,0,150
1298,3.0333,3.3760,0.0500,0.000049,0,150
1299,5.2733,3.3772,0.0500,0.000034,0,150
1300,3.3267,3.3971,0.0500,0.000182,0,150
1301,3.4300,3.4155,0.0500,0.000051,0,150
1302,5.3400,3.4330,0.0500,0.000018,0,150
1303,3.3800,3.4705,0.0500,0.000016,0,150
1304,3.3933,3.5090,0.0500,0.000039,0,150
1305,3.3533,3.5423,0.0500,0.000011,0,150
1306,7.1100,3.5729,0.0500,0.000014,0,150
1307,3.3933,3.6443,0.0500,0.000035,0,150
1308,3.2733,3.7146,0.0500,0.000020,0,150
1309,3.2467,3.7914,0.0500,0.000037,0,150
1310,3.3267,3.8290,0.0500,0.000028,0,150
1311,3.3133,3.8674,0.0500,0.000074,0,150
1312,5.2733,3.9038,0.0500,0.000065,0,150
1313,3.2733,3.9200,0.0500,0.000113,0,150
1314,3.3800,3.9346,0.0500,0.000015,0,150
1315,3.3000,3.9518,0.0500,0.000049,0,150
1316,3.2867,3.9688,0.0500,0.000028,0,150
1317,5.3267,3.9085,0.0500,0.000028,0,150
1318,3.3400,3.8682,0.0500,0.000040,0,150
1319,3.4433,3.8261,0.0500,0.000019,0,150
1320,5.5100,3.8063,0.0500,0.000137,0,150
1321,3.2733,3.8083,0.0500,0.000015,0,150
1322,3.3400,3.8110,0.0500,0.000139,0,150
1323,3.2467,3.7951,0.0500,0.000018,0,150
1324,3.4200,3.7800,0.0500,0.000038,0,150
1325,3.4067,3.7655,0.0500,0.000032,0,150
1326,3.3800,3.7525,0.0500,0.000050,0,150
1327,3.3933,3.7787,0.0500,0.000057,0,150
1328,5.7933,3.7662,0.0500,0.000040,1,150
1329,3.3800,3.7776,0.0500,0.000051,0,150
1330,3.3000,3.7864,0.0500,0.000025,0,150
1331,3.2600,3.7513,0.0500,0.000016,0,150
1332,3.3933,3.7164,0.0500,0.000099,0,150
1333,3.3800,3.7014,0.0500,0.000056,0,150
1334,3.2600,3.6880,0.0500,0.000037,0,150
1335,3.2867,3.6726,0.0500,0.000086,0,150
1336,3.3400,3.6550,0.0500,0.000075,0,150
1337,3.4333,3.6360,0.0500,0.000040,0,150
1338,3.1667,3.6367,0.0500,0.000024,0,150
1339,3.3933,3.5866,0.0500,0.000043,0,150
1340,3.3133,3.5373,0.0500,0.000123,0,150
1341,3.3400,3.5103,0.0500,0.000024,0,150
1342,3.4333,3.4841,0.0500,0.000025,0,150
1343,7.3267,3.4579,0.0500,0.000019,0,150
1344,5.3000,3.4697,0.0500,0.000042,0,150
1345,5.2600,3.5036,0.0500,0.000018,0,150
1346,3.4733,3.5584,0.0500,0.000033,0,150
1347,3.4467,3.6149,0.0500,0.000024,0,150
1348,3.4200,3.6712,0.0500,0.000093,0,150
1349,3.3800,3.7563,0.0500,0.000014,0,150
1350,3.4333,3.8411,0.0500,0.000045,0,150
1351,3.3400,3.9269,0.0500,0.000099,0,150
1352,7.0600,4.0120,0.0500,0.000055,0,150
1353,3.4600,4.1329,0.0500,0.000031,0,150
1354,3.3800,4.1757,0.0500,0.000012,0,150
1355,3.2467,4.1789,0.0500,0.000021,0,150
1356,3.2333,4.1423,0.0500,0.000056,0,150
1357,5.3133,4.1019,0.0500,0.000023,0,150
1358,3.0600,4.0800,0.0500,0.000020,0,150
1359,3.2067,4.0520,0.0500,0.000048,0,150
1360,5.4067,4.0224,0.0500,0.000020,0,150
1361,3.3933,4.0113,0.0500,0.000036,0,150
1362,3.4067,4.0008,0.0500,0.000090,0,150
1363,3.4067,3.9175,0.0500,0.000061,0,150
1364,3.3933,3.8723,0.0500,0.000028,0,150
1365,3.3800,3.8464,0.0500,0.000053,0,150
1366,3.3000,3.8420,0.0500,0.000021,0,150
1367,3.4200,3.8407,0.0500,0.000011,0,150
1368,3.4200,3.8017,0.0500,0.000025,0,150
1369,3.2867,3.7700,0.0500,0.000011,0,150
1370,3.4467,3.7408,0.0500,0.000018,0,150
1371,5.3533,3.6723,0.0500,0.000011,0,150
1372,3.3000,3.6228,0.0500,0.000014,0,150
1373,3.4333,3.6088,0.0500,0.000008,0,150
1374,3.4467,3.5956,0.0500,0.000013,0,150
1375,3.3800,3.5828,0.0500,0.000028,0,150
1376,5.1800,3.5687,0.0500,0.000056,0,150
1377,3.4467,3.5727,0.0500,0.000030,0,150
1378,3.4200,3.5959,0.0500,0.000010,0,150
1379,3.4333,3.6155,0.0500,0.000037,0,150
1380,5.1933,3.6357,0.0500,0.000009,0,150
1381,3.4333,3.6931,0.0500,0.000018,0,150
1382,3.3400,3.7116,0.0500,0.000025,0,150
1383,3.4600,3.7316,0.0500,0.000016,0,150
1384,3.3533,3.7516,0.0500,0.000010,0,150
1385,3.4600,3.7701,0.0500,0.000070,0,150
1386,3.4733,3.7895,0.0500,0.000031,0,150
1387,3.3933,3.7729,0.0500,0.000018,0,150
1388,3.3000,3.7556,0.0500,0.000017,0,150
1389,3.4067,3.7371,0.0500,0.000015,0,150
1390,3.1800,3.7168,0.0500,0.000010,0,150
1391,3.3800,3.6589,0.0500,0.000014,0,150
1392,3.3533,3.6197,0.0500,0.000012,0,150
1393,3.3533,3.5803,0.0500,0.000011,0,150
1394,3.3267,3.5395,0.0500,0.000010,0,150
1395,3.2867,3.4993,0.0500,0.000032,0,150
1396,3.3667,3.4567,0.0500,0.000008,0,150
1397,3.4600,3.4300,0.0500,0.000022,0,150
1398,3.3933,3.4045,0.0500,0.000008,0,150
1399,3.2333,3.3812,0.0500,0.000016,0,150
1400,3.3667,3.3564,0.0500,0.000023,0,150
1401,3.4467,3.3536,0.0500,0.000008,0,150
1402,3.4067,3.3520,0.0500,0.000019,0,150
1403,3.3400,3.3508,0.0500,0.000021,0,150
1404,3.4600,3.3505,0.0500,0.000011,0,150
1405,3.3267,3.3519,0.0500,0.000026,0,150
1406,3.4200,3.3553,0.0500,0.000049,0,150
1407,5.4733,3.3604,0.0500,0.000049,0,150
1408,3.2733,3.3849,0.0500,0.000012,0,150
1409,3.4333,3.4073,0.0500,0.000010,0,150
1410,5.7533,3.4335,0.0500,0.000091,1,150
1411,3.4600,3.4816,0.0500,0.000013,0,150
1412,3.3800,3.5292,0.0500,0.000044,0,150
1413,7.1933,3.5760,0.0500,0.000035,0,150
1414,3.3933,3.6615,0.0500,0.000047,0,150
1415,5.3267,3.7449,0.0500,0.000019,0,150
1416,5.3667,3.8480,0.0500,0.000008,0,150
1417,3.3933,3.9700,0.0500,0.000013,0,150
1418,5.3267,4.0511,0.0500,0.000007,0,150
1419,3.3933,4.1539,0.0500,0.000010,0,150
1420,3.3933,4.2543,0.0500,0.000004,0,150
1421,3.3800,4.3072,0.0500,0.000019,0,150
1422,3.3933,4.3592,0.0500,0.000012,0,150
1423,3.4067,4.4116,0.0500,0.000011,0,150
1424,3.4333,4.3876,0.0500,0.000020,0,150
1425,5.1000,4.3647,0.0500,0.000023,0,150
1426,3.4333,4.3195,0.0500,0.000013,0,150
1427,5.4333,4.2355,0.0500,0.000009,0,150
1428,3.4067,4.1927,0.0500,0.000011,0,150
1429,3.4967,4.1101,0.0500,0.000051,0,150
1430,3.3267,4.0290,0.0500,0.000011,0,150
1431,3.4067,3.9709,0.0500,0.000020,0,150
1432,3.3667,3.9138,0.0500,0.000041,0,150
1433,3.4067,3.8563,0.0500,0.000023,0,150
1434,3.4067,3.8366,0.0500,0.000017,0,150
1435,3.4067,3.8163,0.0500,0.000027,0,150
1436,3.2733,3.7814,0.0500,0.000015,0,150
1437,3.3933,3.7641,0.0500,0.000011,0,150
1438,3.4333,3.7061,0.0500,0.000014,0,150
1439,3.4600,3.6675,0.0500,0.000029,0,150
1440,3.3267,3.6276,0.0500,0.000015,0,150
1441,3.3533,3.5883,0.0500,0.000013,0,150
1442,3.3533,3.5482,0.0500,0.000016,0,150
1443,5.4200,3.5082,0.0500,0.000018,0,150
1444,3.4067,3.4884,0.0500,0.000009,0,150
1445,3.4333,3.4688,0.0500,0.000038,0,150
1446,3.3533,3.4664,0.0500,0.000010,0,150
1447,5.1400,3.4665,0.0500,0.000014,0,150
1448,3.3533,3.5044,0.0500,0.000025,0,150
1449,3.3133,3.5412,0.0500,0.000032,0,150
1450,5.2867,3.5769,0.0500,0.000009,0,150
1451,3.4200,3.6323,0.0500,0.000016,0,150
1452,3.4067,3.6888,0.0500,0.000016,0,150
1453,3.3800,3.7460,0.0500,0.000006,0,150
1454,3.3800,3.7627,0.0500,0.000026,0,150
1455,3.2867,3.7791,0.0500,0.000021,0,150
1456,3.4067,3.7937,0.0500,0.000019,0,150
1457,3.4200,3.8081,0.0500,0.000030,0,150
1458,3.4067,3.7879,0.0500,0.000030,0,150
1459,3.3933,3.7689,0.0500,0.000023,0,150
1460,3.4333,3.7523,0.0500,0.000008,0,150
1461,3.3667,3.6975,0.0500,0.000042,0,150
1462,5.3933,3.6415,0.0500,0.000024,0,150
1463,5.3400,3.6048,0.0500,0.000022,0,150
1464,3.3667,3.6081,0.0500,0.000062,0,150
1465,3.4467,3.6116,0.0500,0.000015,0,150
1466,3.4333,3.6181,0.0500,0.000011,0,150
1467,3.3933,3.6244,0.0500,0.000016,0,150
1468,3.3000,3.6476,0.0500,0.000030,0,150
1469,3.3267,3.6692,0.0500,0.000021,0,150
1470,3.4067,3.6893,0.0500,0.000009,0,150
1471,3.3400,3.7277,0.0500,0.000023,0,150
1472,3.3267,3.7664,0.0500,0.000011,0,150
1473,3.4867,3.7645,0.0500,0.000010,0,150
1474,3.4200,3.7245,0.0500,0.000013,0,150
1475,3.3400,3.6852,0.0500,0.000023,0,150
1476,3.4067,3.6432,0.0500,0.000024,0,150
1477,3.3400,3.6007,0.0500,0.000013,0,150
1478,5.4067,3.5579,0.0500,0.000026,0,150
1479,3.2200,3.5372,0.0500,0.000012,0,150
1480,3.3400,3.5161,0.0500,0.000012,0,150
1481,3.3800,3.4947,0.0500,0.000013,0,150
1482,3.3533,3.4739,0.0500,0.000008,0,150
1483,3.4433,3.4740,0.0500,0.000025,0,150
1484,3.3267,3.4922,0.0500,0.000019,0,150
1485,5.3400,3.5090,0.0500,0.000008,0,150
1486,3.3133,3.5468,0.0500,0.000014,0,150
1487,3.3933,3.5840,0.0500,0.000010,0,150
1488,3.3933,3.6222,0.0500,0.000009,0,150
1489,5.3933,3.6193,0.0500,0.000023,0,150
1490,3.4467,3.6391,0.0500,0.000069,0,150
1491,5.4467,3.6607,0.0500,0.000014,0,150
1492,3.3933,3.7025,0.0500,0.000006,0,150
1493,3.4600,3.7445,0.0500,0.000025,0,150
1494,3.4200,3.7870,0.0500,0.000017,0,150
1495,3.3133,3.8315,0.0500,0.000008,0,150
1496,3.3933,3.8356,0.0500,0.000015,0,150
1497,3.4067,3.8415,0.0500,0.000011,0,150
1498,3.4600,3.8470,0.0500,0.000026,0,150
1499,5.1267,3.8733,0.0500,0.000016,0,150
