episode,reward,moving_avg_reward,epsilon,loss,deliveries,steps
1066,11.7700,11.8584,0.0500,0.000067,0,250
1067,11.9200,11.8571,0.0500,0.000059,0,250
1068,11.8600,11.8541,0.0500,0.000039,0,250
1069,11.5900,11.8463,0.0500,0.000042,0,250
1070,11.5200,11.8412,0.0500,0.000045,0,250
1071,11.7200,11.8281,0.0500,0.000033,0,250
1072,12.0100,11.8121,0.0500,0.000038,0,250
1073,12.0100,11.7991,0.0500,0.000036,0,250
1074,11.7000,11.7870,0.0500,0.000037,0,250
1075,11.8400,11.7827,0.0500,0.000031,0,250
1076,11.6900,11.7779,0.0500,0.000032,0,250
1077,11.8400,11.7742,0.0500,0.000033,0,250
1078,11.8700,11.7700,0.0500,0.000036,0,250
1079,12.0600,11.7676,0.0500,0.000044,0,250
1080,11.8200,11.7707,0.0500,0.000029,0,250
1081,11.6400,11.7817,0.0500,0.000030,0,250
1082,11.4700,11.7945,0.0500,0.000036,0,250
1083,11.9500,11.8001,0.0500,0.000030,0,250
1084,11.9175,11.8043,0.0500,0.000046,0,250
1085,11.7800,11.8059,0.0500,0.000048,0,250
1086,11.8600,11.8069,0.0500,0.000039,0,250
1087,11.6000,11.8103,0.0500,0.000046,0,250
1088,11.9700,11.8122,0.0500,0.000039,0,250
1089,11.8200,11.8150,0.0500,0.000041,0,250
1090,12.0400,11.8107,0.0500,0.000047,0,250
1091,11.9200,11.8055,0.0500,0.000034,0,250
1092,12.0900,11.8040,0.0500,0.000025,0,250
1093,11.7400,11.8141,0.0500,0.000023,0,250
1094,11.8800,11.8227,0.0500,0.000028,0,250
1095,11.4700,11.8287,0.0500,0.000028,0,250
1096,11.9800,11.8322,0.0500,0.000038,0,250
1097,11.3000,11.8352,0.0500,0.000103,0,250
1098,11.6500,11.8377,0.0500,0.000041,0,250
1099,11.9100,11.8359,0.0500,0.000053,0,250
1100,11.8275,11.8374,0.0500,0.000034,0,250
1101,11.7600,11.8346,0.0500,0.000063,0,250
1102,12.0400,11.8274,0.0500,0.000044,0,250
1103,11.4500,11.8135,0.0500,0.000038,0,250
1104,11.7600,11.7988,0.0500,0.000043,0,250
1105,11.8200,11.7833,0.0500,0.000049,0,250
1106,11.9200,11.7744,0.0500,0.000032,0,250
1107,12.0100,11.7636,0.0500,0.000030,0,250
1108,11.9000,11.7630,0.0500,0.000032,0,250
1109,12.0200,11.7681,0.0500,0.000030,0,250
1110,11.8900,11.7734,0.0500,0.000029,0,250
1111,11.9800,11.7814,0.0500,0.000022,0,250
1112,11.9800,11.7932,0.0500,0.000027,0,250
1113,11.6000,11.8049,0.0500,0.000029,0,250
1114,11.6900,11.8211,0.0500,0.000037,0,250
1115,11.9400,11.8377,0.0500,0.000091,0,250
1116,11.9500,11.8520,0.0500,0.000038,0,250
1117,11.9600,11.8672,0.0500,0.000033,0,250
1118,11.8100,11.8749,0.0500,0.000050,0,250
1119,11.8900,11.8791,0.0500,0.000039,0,250
1120,11.6600,11.8809,0.0500,0.000060,0,250
1121,11.5900,11.8798,0.0500,0.000039,0,250
1122,11.7800,11.8726,0.0500,0.000038,0,250
1123,11.9275,11.8640,0.0500,0.000028,0,250
1124,11.8400,11.8572,0.0500,0.000055,0,250
1125,11.8700,11.8526,0.0500,0.000034,0,250
1126,11.9200,11.8460,0.0500,0.000027,0,250
1127,11.9400,11.8389,0.0500,0.000046,0,250
1128,11.8700,11.8321,0.0500,0.000087,0,250
1129,12.1175,11.8268,0.0500,0.000058,0,250
1130,11.4000,11.8250,0.0500,0.000041,0,250
1131,11.6200,11.8230,0.0500,0.000049,0,250
1132,11.6200,11.8251,0.0500,0.000077,1,250
1133,11.4600,11.8277,0.0500,0.000052,0,250
1134,11.7700,11.8223,0.0500,0.000069,0,250
1135,11.9300,11.8147,0.0500,0.000062,0,250
1136,11.5600,11.8084,0.0500,0.000035,0,250
1137,11.7500,11.7988,0.0500,0.000054,0,250
1138,11.7000,11.7875,0.0500,0.000043,0,250
1139,11.9100,11.7739,0.0500,0.000040,0,250
1140,11.8300,11.7559,0.0500,0.000037,0,250
1141,11.7400,11.7449,0.0500,0.000134,0,250
1142,11.9000,11.7347,0.0500,0.000047,0,250
1143,11.7800,11.7290,0.0500,0.000029,0,250
1144,11.9000,11.7311,0.0500,0.000048,0,250
1145,11.9800,11.7352,0.0500,0.000041,0,250
1146,11.9400,11.7392,0.0500,0.000042,0,250
1147,12.1900,11.7507,0.0500,0.000037,0,250
1148,11.2000,11.7684,0.0500,0.000031,0,250
1149,11.8700,11.7828,0.0500,0.000051,0,250
1150,11.9200,11.7989,0.0500,0.000036,0,250
1151,11.7200,11.8116,0.0500,0.000029,0,250
1152,11.8200,11.8229,0.0500,0.000043,0,250
1153,11.6800,11.8306,0.0500,0.000100,0,250
1154,11.8100,11.8341,0.0500,0.000033,0,250
1155,11.7800,11.8354,0.0500,0.000041,0,250
1156,11.9000,11.8342,0.0500,0.000051,0,250
1157,11.4500,11.8288,0.0500,0.000038,0,250
1158,12.1300,11.8116,0.0500,0.000039,0,250
1159,11.6400,11.8087,0.0500,0.000031,0,250
1160,12.0500,11.8039,0.0500,0.000032,0,250
1161,11.8300,11.7995,0.0500,0.000036,0,250
1162,11.9300,11.7964,0.0500,0.000038,0,250
1163,11.8200,11.7952,0.0500,0.000044,0,250
1164,11.7800,11.7964,0.0500,0.000048,0,250
1165,11.9600,11.7982,0.0500,0.000045,0,250
1166,11.8000,11.8038,0.0500,0.000041,0,250
1167,11.7600,11.8088,0.0500,0.000032,0,250
1168,11.6900,11.8243,0.0500,0.000058,0,250
1169,12.1200,11.8261,0.0500,0.000037,0,250
1170,11.9200,11.8350,0.0500,0.000031,0,250
1171,12.0200,11.8413,0.0500,0.000030,0,250
1172,11.8900,11.8484,0.0500,0.000059,1,250
1173,11.3800,11.8540,0.0500,0.000047,0,250
1174,11.6700,11.8538,0.0500,0.000070,0,250
1175,11.8800,11.8528,0.0500,0.000039,0,250
1176,11.9700,11.8492,0.0500,0.000057,0,250
1177,12.0300,11.8483,0.0500,0.000044,0,250
1178,11.8200,11.8470,0.0500,0.000030,0,250
1179,11.8000,11.8514,0.0500,0.000100,0,250
1180,11.8300,11.8478,0.0500,0.000064,0,250
1181,11.5100,11.8446,0.0500,0.000047,0,250
1182,12.0900,11.8344,0.0500,0.000055,0,250
1183,11.8300,11.8266,0.0500,0.000044,0,250
1184,12.0100,11.8277,0.0500,0.000059,0,250
1185,11.9800,11.8333,0.0500,0.000050,0,250
1186,11.4800,11.8407,0.0500,0.000035,0,250
1187,11.5400,11.8415,0.0500,0.000063,0,250
1188,11.9300,11.8347,0.0500,0.000045,0,250
1189,11.6900,11.8277,0.0500,0.000052,0,250
1190,12.1000,11.8228,0.0500,0.000033,0,250
1191,11.8800,11.8215,0.0500,0.000050,0,250
1192,12.0900,11.8290,0.0500,0.000041,0,250
1193,12.0500,11.8345,0.0500,0.000032,0,250
1194,11.9300,11.8377,0.0500,0.000032,0,250
1195,11.7200,11.8367,0.0500,0.000046,0,250
1196,11.7600,11.8321,0.0500,0.000032,0,250
1197,11.7400,11.8352,0.0500,0.000053,0,250
1198,11.9400,11.8452,0.0500,0.000030,0,250
1199,11.4275,11.8542,0.0500,0.000039,0,250
1200,12.0100,11.8617,0.0500,0.000035,0,250
1201,11.4400,11.8656,0.0500,0.000061,0,250
1202,11.4500,11.8613,0.0500,0.000046,0,250
1203,11.7600,11.8507,0.0500,0.000060,0,250
1204,11.5900,11.8350,0.0500,0.000043,0,250
1205,11.7800,11.8167,0.0500,0.000048,0,250
1206,11.7700,11.8015,0.0500,0.000037,0,250
1207,11.7600,11.7837,0.0500,0.000065,0,250
1208,11.8900,11.7641,0.0500,0.000055,0,250
1209,11.9800,11.7439,0.0500,0.000059,0,250
1210,11.9300,11.7318,0.0500,0.000061,0,250
1211,11.9300,11.7198,0.0500,0.000061,0,250
1212,12.0300,11.7171,0.0500,0.000033,0,250
1213,11.6400,11.7267,0.0500,0.000148,0,250
1214,11.8800,11.7379,0.0500,0.000080,0,250
1215,11.8200,11.7554,0.0500,0.000064,0,250
1216,11.6400,11.7727,0.0500,0.000049,0,250
1217,11.9900,11.7887,0.0500,0.000055,0,250
1218,12.0000,11.8067,0.0500,0.000029,0,250
1219,11.8600,11.8263,0.0500,0.000041,0,250
1220,11.6200,11.8392,0.0500,0.000034,0,250
1221,11.9800,11.8498,0.0500,0.000048,0,250
1222,11.6300,11.8560,0.0500,0.000046,0,250
1223,12.0200,11.8524,0.0500,0.000037,0,250
1224,11.9000,11.8538,0.0500,0.000028,0,250
1225,12.0400,11.8525,0.0500,0.000036,0,250
1226,11.9700,11.8530,0.0500,0.000030,0,250
1227,11.8000,11.8581,0.0500,0.000054,0,250
1228,11.8400,11.8590,0.0500,0.000031,0,250
1229,11.8100,11.8572,0.0500,0.000048,0,250
1230,12.0100,11.8561,0.0500,0.000028,0,250
1231,11.8700,11.8620,0.0500,0.000044,0,250
1232,11.6500,11.8663,0.0500,0.000033,0,250
1233,11.5400,11.8748,0.0500,0.000078,0,250
1234,11.9700,11.8747,0.0500,0.000057,0,250
1235,11.9200,11.8751,0.0500,0.000027,0,250
1236,11.9300,11.8721,0.0500,0.000112,0,250
1237,11.5400,11.8654,0.0500,0.000033,0,250
1238,12.1100,11.8580,0.0500,0.000027,0,250
1239,11.8800,11.8549,0.0500,0.000026,0,250
1240,11.7675,11.8530,0.0500,0.000067,0,250
1241,11.5100,11.8448,0.0500,0.000148,0,250
1242,11.5800,11.8341,0.0500,0.000042,0,250
1243,11.8600,11.8224,0.0500,0.000069,0,250
1244,11.8700,11.8188,0.0500,0.000042,0,250
1245,11.8100,11.8135,0.0500,0.000056,0,250
1246,11.8700,11.8083,0.0500,0.000065,0,250
1247,11.7700,11.8028,0.0500,0.000037,0,250
1248,11.8900,11.8023,0.0500,0.000100,0,250
1249,11.9500,11.7969,0.0500,0.000068,0,250
1250,11.9500,11.7915,0.0500,0.000041,0,250
1251,12.0900,11.7903,0.0500,0.000061,0,250
1252,11.8475,11.7985,0.0500,0.000046,0,250
1253,11.3300,11.8101,0.0500,0.000057,0,250
1254,11.8800,11.8132,0.0500,0.000057,0,250
1255,11.9500,11.8174,0.0500,0.000051,0,250
1256,11.7900,11.8241,0.0500,0.000069,0,250
1257,11.0100,11.8306,0.0500,0.000077,0,250
1258,11.8600,11.8272,0.0500,0.000101,0,250
1259,12.0500,11.8257,0.0500,0.000063,0,250
1260,11.5800,11.8245,0.0500,0.000044,0,250
1261,12.0600,11.8178,0.0500,0.000051,0,250
1262,11.9700,11.8050,0.0500,0.000053,0,250
1263,11.9500,11.7907,0.0500,0.000031,0,250
1264,12.0400,11.7879,0.0500,0.000026,0,250
1265,11.9275,11.7866,0.0500,0.000038,0,250
1266,11.7900,11.7837,0.0500,0.000040,0,250
1267,11.6500,11.7816,0.0500,0.000028,0,250
1268,12.1100,11.7935,0.0500,0.000038,0,250
1269,11.6000,11.8082,0.0500,0.000049,0,250
1270,11.8700,11.8174,0.0500,0.000038,0,250
1271,11.9600,11.8332,0.0500,0.000030,0,250
1272,11.9200,11.8483,0.0500,0.000034,0,250
1273,11.6500,11.8617,0.0500,0.000055,0,250
1274,11.9100,11.8659,0.0500,0.000029,0,250
1275,12.0500,11.8672,0.0500,0.000034,0,250
1276,11.9900,11.8699,0.0500,0.000043,0,250
1277,11.9800,11.8746,0.0500,0.000062,0,250
1278,11.9600,11.8762,0.0500,0.000029,0,250
1279,12.0200,11.8739,0.0500,0.000038,0,250
1280,11.9300,11.8802,0.0500,0.000028,0,250
1281,11.9100,11.8842,0.0500,0.000055,0,250
1282,11.9400,11.8887,0.0500,0.000115,1,250
1283,11.7800,11.8940,0.0500,0.000109,1,250
1284,11.5975,11.9035,0.0500,0.000070,0,250
1285,10.9100,11.9112,0.0500,0.000116,0,250
1286,11.5400,11.9063,0.0500,0.000163,0,250
1287,11.6700,11.8948,0.0500,0.000091,0,250
1288,11.9900,11.8770,0.0500,0.000132,0,250
1289,11.9500,11.8610,0.0500,0.000080,0,250
1290,12.1000,11.8401,0.0500,0.000096,0,250
1291,11.8700,11.8202,0.0500,0.000130,0,250
1292,11.8600,11.8005,0.0500,0.000047,0,250
1293,11.9000,11.7798,0.0500,0.000059,0,250
1294,11.6700,11.7590,0.0500,0.000043,0,250
1295,11.8000,11.7420,0.0500,0.000045,0,250
1296,11.8100,11.7453,0.0500,0.000039,0,250
1297,11.9600,11.7558,0.0500,0.000035,0,250
1298,12.0000,11.7724,0.0500,0.000030,0,250
1299,11.9600,11.7887,0.0500,0.000023,0,250
1300,11.9900,11.8058,0.0500,0.000054,0,250
1301,11.6300,11.8201,0.0500,0.000031,0,250
1302,11.7700,11.8325,0.0500,0.000029,0,250
1303,11.6400,11.8447,0.0500,0.000026,0,250
1304,11.5600,11.8531,0.0500,0.000022,0,250
1305,11.7100,11.8597,0.0500,0.000030,0,250
1306,11.9200,11.8565,0.0500,0.000031,0,250
1307,12.0800,11.8517,0.0500,0.000035,0,250
1308,11.8500,11.8452,0.0500,0.000034,0,250
1309,11.9700,11.8371,0.0500,0.000029,0,250
1310,11.9200,11.8290,0.0500,0.000035,0,250
1311,11.8900,11.8213,0.0500,0.000030,0,250
1312,11.9500,11.8186,0.0500,0.000029,0,250
1313,11.8800,11.8186,0.0500,0.000028,0,250
1314,11.9300,11.8236,0.0500,0.000030,0,250
1315,11.9200,11.8334,0.0500,0.000027,0,250
1316,12.0300,11.8462,0.0500,0.000030,0,250
1317,11.7700,11.8590,0.0500,0.000038,0,250
1318,11.7300,11.8675,0.0500,0.000044,0,250
1319,11.7800,11.8763,0.0500,0.000034,0,250
1320,11.2700,11.8831,0.0500,0.000024,0,250
1321,11.9400,11.8841,0.0500,0.000037,0,250
1322,12.1000,11.8830,0.0500,0.000027,0,250
1323,12.0000,11.8816,0.0500,0.000025,0,250
1324,11.9100,11.8790,0.0500,0.000033,0,250
1325,11.8400,11.8725,0.0500,0.000034,0,250
1326,11.8100,11.8631,0.0500,0.000035,0,250
1327,11.6400,11.8504,0.0500,0.000040,0,250
1328,11.7000,11.8395,0.0500,0.000031,0,250
1329,12.1600,11.8295,0.0500,0.000037,1,250
1330,11.4200,11.8252,0.0500,0.000153,0,250
1331,11.7200,11.8289,0.0500,0.000040,0,250
1332,11.7100,11.8299,0.0500,0.000066,0,250
1333,11.9000,11.8255,0.0500,0.000067,0,250
1334,11.9000,11.8189,0.0500,0.000044,0,250
1335,12.2700,11.8124,0.0500,0.000062,1,250
1336,11.7500,11.8110,0.0500,0.000124,0,250
1337,11.6200,11.8112,0.0500,0.000123,0,250
1338,11.3475,11.8125,0.0500,0.000072,0,250
1339,11.7500,11.8106,0.0500,0.000025,0,250
1340,11.5300,11.8008,0.0500,0.000062,0,250
1341,11.5600,11.7905,0.0500,0.000043,0,250
1342,11.6600,11.7809,0.0500,0.000039,0,250
1343,11.8400,11.7747,0.0500,0.000152,0,250
1344,11.5900,11.7689,0.0500,0.000049,0,250
1345,11.8600,11.7600,0.0500,0.000057,0,250
1346,12.0800,11.7428,0.0500,0.000058,0,250
1347,11.9600,11.7295,0.0500,0.000048,0,250
1348,10.8900,11.7198,0.0500,0.000028,0,250
1349,11.9100,11.7090,0.0500,0.000040,0,250
1350,12.0400,11.7039,0.0500,0.000043,0,250
1351,11.8800,11.7028,0.0500,0.000034,0,250
1352,11.3100,11.7066,0.0500,0.000037,0,250
1353,11.6400,11.7073,0.0500,0.000034,0,250
1354,11.9600,11.7066,0.0500,0.000029,0,250
1355,11.8900,11.7127,0.0500,0.000026,0,250
1356,11.7400,11.7233,0.0500,0.000055,0,250
1357,11.7500,11.7271,0.0500,0.000029,0,250
1358,11.8500,11.7254,0.0500,0.000038,0,250
1359,11.8200,11.7379,0.0500,0.000065,0,250
1360,12.1300,11.7479,0.0500,0.000036,0,250
1361,11.6900,11.7537,0.0500,0.000040,0,250
1362,12.0100,11.7544,0.0500,0.000034,0,250
1363,11.9200,11.7656,0.0500,0.000027,0,250
1364,11.8400,11.7816,0.0500,0.000031,0,250
1365,11.6800,11.7927,0.0500,0.000026,0,250
1366,12.0000,11.8014,0.0500,0.000032,0,250
1367,12.0200,11.8161,0.0500,0.000026,0,250
1368,11.7500,11.8356,0.0500,0.000105,1,250
1369,11.2075,11.8445,0.0500,0.000105,1,250
1370,11.4400,11.8482,0.0500,0.000087,0,250
1371,11.7100,11.8441,0.0500,0.000204,0,250
1372,11.6000,11.8420,0.0500,0.000055,0,250
1373,11.8300,11.8289,0.0500,0.000042,0,250
1374,11.7300,11.8121,0.0500,0.000177,0,250
1375,11.6700,11.7954,0.0500,0.000059,0,250
1376,11.5800,11.7806,0.0500,0.000060,0,250
1377,12.1200,11.7591,0.0500,0.000040,0,250
1378,11.3500,11.7359,0.0500,0.000193,0,250
1379,11.8100,11.7097,0.0500,0.000036,0,250
1380,11.2600,11.6956,0.0500,0.000042,0,250
1381,11.8100,11.6866,0.0500,0.000049,0,250
1382,12.0500,11.6784,0.0500,0.000042,0,250
1383,12.0200,11.6789,0.0500,0.000025,0,250
1384,12.0500,11.6821,0.0500,0.000040,0,250
1385,11.9700,11.6896,0.0500,0.000028,0,250
1386,11.9100,11.7002,0.0500,0.000029,0,250
1387,11.8900,11.7184,0.0500,0.000047,0,250
1388,11.9100,11.7332,0.0500,0.000032,0,250
1389,12.0100,11.7576,0.0500,0.000047,0,250
1390,11.9800,11.7780,0.0500,0.000031,0,250
1391,12.0500,11.8074,0.0500,0.000033,0,250
1392,11.9900,11.8382,0.0500,0.000022,0,250
1393,11.6500,11.8639,0.0500,0.000022,0,250
1394,11.4400,11.8840,0.0500,0.000032,0,250
1395,11.9500,11.8948,0.0500,0.000030,0,250
1396,11.7700,11.9024,0.0500,0.000033,0,250
1397,11.2800,11.9053,0.0500,0.000043,0,250
1398,11.7000,11.9044,0.0500,0.000038,0,250
1399,12.1200,11.8958,0.0500,0.000033,0,250
1400,12.0500,11.8863,0.0500,0.000027,0,250
1401,11.8600,11.8703,0.0500,0.000033,0,250
1402,11.7100,11.8500,0.0500,0.000044,0,250
1403,11.8800,11.8275,0.0500,0.000035,0,250
1404,11.7800,11.8110,0.0500,0.000028,0,250
1405,12.0600,11.8040,0.0500,0.000064,0,250
1406,11.7100,11.7983,0.0500,0.000034,0,250
1407,11.9000,11.7934,0.0500,0.000050,0,250
1408,11.8200,11.8008,0.0500,0.000034,0,250
1409,11.9800,11.8115,0.0500,0.000036,0,250
1410,11.9000,11.8197,0.0500,0.000024,0,250
1411,11.9900,11.8257,0.0500,0.000042,0,250
1412,11.6800,11.8349,0.0500,0.000034,0,250
1413,11.7500,11.8466,0.0500,0.000036,0,250
1414,11.6100,11.8547,0.0500,0.000028,0,250
1415,11.6800,11.8577,0.0500,0.000025,0,250
1416,11.9900,11.8558,0.0500,0.000026,0,250
1417,11.8400,11.8573,0.0500,0.000033,0,250
1418,11.6400,11.8520,0.0500,0.000042,0,250
1419,11.9700,11.8437,0.0500,0.000063,0,250
1420,11.9200,11.8367,0.0500,0.000030,0,250
1421,11.6000,11.8314,0.0500,0.000026,0,250
1422,11.8100,11.8209,0.0500,0.000044,0,250
1423,11.4500,11.8120,0.0500,0.000039,0,250
1424,12.0100,11.8014,0.0500,0.000024,0,250
1425,11.7200,11.7965,0.0500,0.000035,0,250
1426,11.8200,11.7958,0.0500,0.000049,0,250
1427,11.8900,11.7906,0.0500,0.000039,0,250
1428,11.9700,11.7865,0.0500,0.000042,0,250
1429,12.1000,11.7875,0.0500,0.000032,0,250
1430,12.0200,11.7899,0.0500,0.000040,0,250
1431,12.1400,11.7931,0.0500,0.000032,0,250
1432,11.5700,11.8056,0.0500,0.000019,0,250
1433,11.9100,11.8144,0.0500,0.000034,0,250
1434,12.3100,11.8308,0.0500,0.000105,1,250
1435,11.2075,11.8462,0.0500,0.000042,0,250
1436,11.7200,11.8561,0.0500,0.000025,0,250
1437,11.6400,11.8667,0.0500,0.000027,0,250
1438,10.9800,11.8742,0.0500,0.000066,0,250
1439,11.8900,11.8686,0.0500,0.000116,0,250
1440,11.6300,11.8596,0.0500,0.000047,0,250
1441,11.8675,11.8457,0.0500,0.000150,0,250
1442,11.8300,11.8236,0.0500,0.000116,0,250
1443,11.9500,11.8066,0.0500,0.000062,0,250
1444,11.6200,11.7853,0.0500,0.000048,0,250
1445,11.8600,11.7542,0.0500,0.000062,0,250
1446,12.1000,11.7347,0.0500,0.000038,0,250
1447,11.8600,11.7200,0.0500,0.000033,0,250
1448,11.7200,11.7100,0.0500,0.000035,0,250
1449,11.7700,11.7173,0.0500,0.000035,0,250
1450,11.3300,11.7255,0.0500,0.000039,0,250
1451,11.8400,11.7346,0.0500,0.000047,0,250
1452,11.9700,11.7461,0.0500,0.000034,0,250
1453,11.6500,11.7565,0.0500,0.000035,0,250
1454,11.7600,11.7634,0.0500,0.000037,0,250
1455,11.7200,11.7787,0.0500,0.000030,0,250
1456,11.7300,11.7860,0.0500,0.000042,0,250
1457,11.7800,11.7858,0.0500,0.000046,0,250
1458,12.0100,11.7826,0.0500,0.000044,0,250
1459,11.9100,11.7750,0.0500,0.000033,0,250
1460,12.0400,11.7699,0.0500,0.000021,0,250
1461,11.6000,11.7749,0.0500,0.000047,0,250
1462,12.0000,11.7778,0.0500,0.000034,0,250
1463,12.0000,11.7796,0.0500,0.000047,0,250
1464,11.8600,11.7879,0.0500,0.000036,0,250
1465,12.0100,11.7958,0.0500,0.000031,0,250
1466,11.9700,11.8080,0.0500,0.000025,0,250
1467,12.0400,11.8263,0.0500,0.000028,0,250
1468,11.4500,11.8480,0.0500,0.000024,0,250
1469,11.9700,11.8612,0.0500,0.000029,0,250
1470,12.0400,11.8736,0.0500,0.000074,0,250
1471,11.8400,11.8789,0.0500,0.000037,0,250
1472,11.7200,11.8890,0.0500,0.000034,0,250
1473,11.8900,11.8960,0.0500,0.000034,0,250
1474,11.6300,11.8984,0.0500,0.000040,0,250
1475,11.7200,11.8975,0.0500,0.000031,0,250
1476,11.5900,11.8908,0.0500,0.000031,0,250
1477,11.6100,11.8779,0.0500,0.000031,0,250
1478,11.8200,11.8581,0.0500,0.000067,0,250
1479,11.9800,11.8476,0.0500,0.000038,0,250
1480,11.9700,11.8366,0.0500,0.000060,0,250
1481,12.1175,11.8249,0.0500,0.000049,0,250
1482,11.7800,11.8136,0.0500,0.000036,0,250
1483,11.8300,11.8057,0.0500,0.000038,0,250
1484,11.6600,11.7982,0.0500,0.000041,0,250
1485,11.8300,11.7934,0.0500,0.000055,0,250
1486,11.8400,11.7926,0.0500,0.000036,0,250
1487,11.8200,11.7981,0.0500,0.000048,0,250
1488,12.0000,11.8099,0.0500,0.000051,0,250
1489,11.7000,11.8199,0.0500,0.000031,0,250
1490,11.9500,11.8270,0.0500,0.000033,0,250
1491,11.5800,11.8346,0.0500,0.000034,0,250
1492,12.0200,11.8340,0.0500,0.000035,0,250
1493,11.9500,11.8352,0.0500,0.000027,0,250
1494,11.3700,11.8382,0.0500,0.000027,0,250
1495,12.0200,11.8381,0.0500,0.000043,0,250
1496,11.9000,11.8387,0.0500,0.000042,0,250
1497,11.9800,11.8374,0.0500,0.000034,0,250
1498,12.0500,11.8356,0.0500,0.000027,0,250
1499,11.7900,11.8326,0.0500,0.000025,0,250
1500,11.8800,11.8332,0.0500,0.000031,0,250
1501,11.9000,11.8333,0.0500,0.000034,0,250
1502,11.8600,11.8420,0.0500,0.000036,0,250
1503,11.8000,11.8467,0.0500,0.000033,0,250
1504,11.8100,11.8487,0.0500,0.000025,0,250
1505,11.9000,11.8580,0.0500,0.000034,0,250
1506,11.9200,11.8642,0.0500,0.000018,0,250
1507,11.7900,11.8700,0.0500,0.000034,0,250
1508,11.8600,11.8723,0.0500,0.000044,0,250
1509,11.7800,11.8722,0.0500,0.000030,0,250
1510,12.0500,11.8711,0.0500,0.000036,0,250
1511,11.9400,11.8724,0.0500,0.000023,0,250
1512,11.9300,11.8709,0.0500,0.000029,0,250
1513,11.8100,11.8717,0.0500,0.000025,0,250
1514,11.7800,11.8741,0.0500,0.000026,0,250
1515,11.9300,11.8718,0.0500,0.000030,0,250
1516,12.0200,11.8710,0.0500,0.000022,0,250
1517,12.0375,11.8710,0.0500,0.000029,0,250
1518,12.0000,11.8754,0.0500,0.000045,0,250
1519,10.9300,11.8831,0.0500,0.000057,0,250
1520,11.3675,11.8823,0.0500,0.000046,0,250
1521,11.9600,11.8731,0.0500,0.000031,0,250
1522,11.5100,11.8636,0.0500,0.000065,0,250
1523,11.9300,11.8493,0.0500,0.000033,0,250
1524,11.6000,11.8360,0.0500,0.000061,0,250
1525,11.9000,11.8213,0.0500,0.000039,0,250
1526,11.9200,11.8059,0.0500,0.000050,0,250
1527,12.0200,11.7886,0.0500,0.000061,0,250
1528,11.6700,11.7686,0.0500,0.000058,0,250
1529,11.9900,11.7439,0.0500,0.000033,0,250
1530,11.7900,11.7383,0.0500,0.000033,0,250
1531,11.4600,11.7437,0.0500,0.000058,0,250
1532,12.0900,11.7440,0.0500,0.000048,0,250
1533,11.8000,11.7542,0.0500,0.000035,0,250
1534,11.8100,11.7620,0.0500,0.000025,0,250
1535,11.4900,11.7736,0.0500,0.000038,0,250
1536,11.7500,11.7815,0.0500,0.000030,0,250
1537,12.0200,11.7886,0.0500,0.000045,0,250
1538,12.0300,11.7960,0.0500,0.000032,0,250
1539,11.9600,11.8102,0.0500,0.000038,0,250
1540,11.9700,11.8135,0.0500,0.000026,0,250
1541,11.9300,11.8144,0.0500,0.000022,0,250
1542,12.0700,11.8250,0.0500,0.000021,0,250
1543,11.8400,11.8296,0.0500,0.000041,0,250
1544,11.8500,11.8359,0.0500,0.000027,0,250
1545,11.5100,11.8405,0.0500,0.000023,0,250
1546,11.8100,11.8494,0.0500,0.000027,0,250
1547,12.0500,11.8606,0.0500,0.000023,0,250
1548,11.9900,11.8721,0.0500,0.000031,0,250
1549,11.8200,11.8796,0.0500,0.000032,0,250
1550,11.7200,11.8860,0.0500,0.000052,0,250
1551,11.6000,11.8881,0.0500,0.000043,0,250
1552,12.0400,11.8822,0.0500,0.000036,0,250
1553,11.9200,11.8762,0.0500,0.000046,0,250
1554,12.0500,11.8706,0.0500,0.000042,0,250
1555,11.5300,11.8666,0.0500,0.000053,0,250
1556,12.0600,11.8626,0.0500,0.000032,0,250
1557,11.9500,11.8605,0.0500,0.000026,0,250
1558,11.8900,11.8571,0.0500,0.000071,0,250
1559,11.7300,11.8531,0.0500,0.000033,0,250
1560,11.9200,11.8496,0.0500,0.000041,0,250
1561,12.0700,11.8506,0.0500,0.000025,0,250
1562,11.7600,11.8596,0.0500,0.000036,0,250
1563,12.0075,11.8661,0.0500,0.000034,0,250
1564,11.9100,11.8727,0.0500,0.000039,0,250
1565,11.9100,11.8759,0.0500,0.000039,0,250
1566,12.0300,11.8826,0.0500,0.000053,0,250
1567,12.2300,11.8866,0.0500,0.000038,0,250
1568,11.6600,11.8944,0.0500,0.000029,0,250
1569,12.0400,11.9009,0.0500,0.000024,0,250
1570,11.9675,11.9113,0.0500,0.000034,0,250
1571,11.8800,11.9203,0.0500,0.000032,0,250
1572,11.1500,11.9226,0.0500,0.000088,0,250
1573,11.7300,11.9217,0.0500,0.000080,0,250
1574,11.9775,11.9171,0.0500,0.000048,0,250
1575,11.6000,11.9146,0.0500,0.000035,0,250
1576,12.0700,11.9051,0.0500,0.000058,1,250
1577,11.9200,11.8964,0.0500,0.000123,0,250
1578,11.9400,11.8818,0.0500,0.000066,0,250
1579,11.3400,11.8723,0.0500,0.000144,0,250
1580,11.8900,11.8526,0.0500,0.000039,0,250
1581,12.0400,11.8318,0.0500,0.000078,0,250
1582,11.8900,11.8144,0.0500,0.000036,0,250
